index,date_time,mode,flight_id,hex_id,altitude,lat_plane,lng_plane,in_view,dt_tm,time,lat,lon,speed,alt,track,climb
0,20150618-133746,Updating,XXXXX,A34721,27950,34.80688,-84.91154,24.0,2015-06-18 13:37:46,2015-06-18T13:37:46.000Z,34.3793,-84.90703,0.01,226.8,66.6,0.0
1,20150618-133752,Updating,784     ,A1D4C3,36050,34.324220000000004,-85.04091,24.0,2015-06-18 13:37:52,2015-06-18T13:37:52.000Z,34.379301667,-84.90703,0.01,226.8,256.83,0.0
2,20150618-133847,Updating,XXXXX,A34721,26500,34.958859999999994,-85.11237,28.0,2015-06-18 13:38:47,2015-06-18T13:38:47.000Z,34.378901667,-84.907785,2.927,228.5,240.44,-0.1
3,20150618-133847,Updating,XXXXX,A399D4,27325,35.02758,-85.26049,28.0,2015-06-18 13:38:47,2015-06-18T13:38:47.000Z,34.378901667,-84.907785,2.927,228.5,240.44,-0.1
4,20150618-133853,Updating,XXXXX,AA7757,41000,33.78484,-83.94429000000001,28.0,2015-06-18 13:38:53,2015-06-18T13:38:53.000Z,34.378881667,-84.907828333,0.005,228.0,239.32,-0.1
5,20150618-133853,Updating,784     ,A1D4C3,36700,34.435590000000005,-85.13917,28.0,2015-06-18 13:38:53,2015-06-18T13:38:53.000Z,34.378881667,-84.907828333,0.005,228.0,239.32,-0.1
6,20150618-133912,Updating,UAL1096 ,AA7E2E,36000,34.83902,-84.9834,31.0,2015-06-18 13:39:12,2015-06-18T13:39:12.000Z,34.378631667,-84.907885,4.234,227.4,153.24,-0.1
7,20150618-133930,Updating,XXXXX,AB5F00,37000,34.140879999999996,-85.70468000000001,31.0,2015-06-18 13:39:30,2015-06-18T13:39:30.000Z,34.378015,-84.908356667,6.014,229.1,249.08,0.2
8,20150618-133952,Updating,XXXXX,A34721,25925,34.99672,-85.16281,33.0,2015-06-18 13:39:52,2015-06-18T13:39:52.000Z,34.377765,-84.909216667,2.279,232.0,249.68,0.0
9,20150618-133952,Updating,XXXXX,A399D4,27325,35.02758,-85.26049,33.0,2015-06-18 13:39:52,2015-06-18T13:39:52.000Z,34.377765,-84.909216667,2.279,232.0,249.68,0.0
10,20150618-133955,Updating,XXXXX,AA7757,41000,33.78484,-83.94429000000001,32.0,2015-06-18 13:39:55,2015-06-18T13:39:55.000Z,34.37775,-84.909275,1.5430000000000001,232.4,250.77,0.0
11,20150618-133955,Updating,784     ,A1D4C3,37050,34.52174,-85.21557,32.0,2015-06-18 13:39:55,2015-06-18T13:39:55.000Z,34.37775,-84.909275,1.5430000000000001,232.4,250.77,0.0
12,20150618-134016,Updating,UAL1096 ,AA7E2E,36000,34.7843,-85.07531999999999,32.0,2015-06-18 13:40:16,2015-06-18T13:40:16.000Z,34.377735,-84.909338333,0.0,233.1,250.38,0.0
13,20150618-134035,Updating,XXXXX,AB5F00,37000,34.140879999999996,-85.70468000000001,33.0,2015-06-18 13:40:35,2015-06-18T13:40:35.000Z,34.37765,-84.909635,4.861,233.6,250.33,0.0
14,20150618-134058,Updating,XXXXX,AA7757,41000,33.94012,-83.69951,34.0,2015-06-18 13:40:58,2015-06-18T13:40:58.000Z,34.377181667,-84.911395,8.324,236.4,254.7,-0.2
15,20150618-134058,Updating,XXXXX,A34721,25925,34.99672,-85.16281,34.0,2015-06-18 13:40:58,2015-06-18T13:40:58.000Z,34.377181667,-84.911395,8.324,236.4,254.7,-0.2
16,20150618-134058,Updating,XXXXX,A399D4,27325,35.02758,-85.26049,34.0,2015-06-18 13:40:58,2015-06-18T13:40:58.000Z,34.377181667,-84.911395,8.324,236.4,254.7,-0.2
17,20150618-134058,Updating,784     ,A1D4C3,37050,34.60707,-85.29129,34.0,2015-06-18 13:40:58,2015-06-18T13:40:58.000Z,34.377181667,-84.911395,8.324,236.4,254.7,-0.2
18,20150618-134117,Updating,UAL1096 ,AA7E2E,36000,34.738820000000004,-85.15183,35.0,2015-06-18 13:41:17,2015-06-18T13:41:17.000Z,34.377088333,-84.91187,0.005,235.2,259.93,0.0
19,20150618-134203,Updating,XXXXX,AA7757,41000,33.94012,-83.69951,35.0,2015-06-18 13:42:03,2015-06-18T13:42:03.000Z,34.375145,-84.91013,15.958,235.3,123.7,0.2
20,20150618-134203,Updating,XXXXX,A399D4,27325,35.02758,-85.26049,35.0,2015-06-18 13:42:03,2015-06-18T13:42:03.000Z,34.375145,-84.91013,15.958,235.3,123.7,0.2
21,20150618-134203,Updating,784     ,A1D4C3,37050,34.74929,-85.41801,35.0,2015-06-18 13:42:03,2015-06-18T13:42:03.000Z,34.375145,-84.91013,15.958,235.3,123.7,0.2
22,20150618-134220,Updating,UAL1096 ,AA7E2E,36000,34.6162,-85.35713,33.0,2015-06-18 13:42:20,2015-06-18T13:42:20.000Z,34.37314,-84.90775,20.567,236.4,139.46,-0.1
23,20150618-134305,Updating,XXXXX,AA7757,41000,33.94012,-83.69951,31.0,2015-06-18 13:43:05,2015-06-18T13:43:05.000Z,34.365613333,-84.900081667,25.624,240.8,139.97,-0.1
24,20150618-134305,Updating,XXXXX,A399D4,27325,35.02758,-85.26049,31.0,2015-06-18 13:43:05,2015-06-18T13:43:05.000Z,34.365613333,-84.900081667,25.624,240.8,139.97,-0.1
25,20150618-134305,Updating,784     ,A1D4C3,36325,34.84682,-85.50522,31.0,2015-06-18 13:43:05,2015-06-18T13:43:05.000Z,34.365613333,-84.900081667,25.624,240.8,139.97,-0.1
26,20150618-134326,Updating,UAL1096 ,AA7E2E,36000,34.6162,-85.35713,29.0,2015-06-18 13:43:26,2015-06-18T13:43:26.000Z,34.361695,-84.895935,28.243,234.1,132.85,0.7000000000000001
27,20150618-134409,Updating,784     ,A1D4C3,36025,34.92814,-85.57817,27.0,2015-06-18 13:44:09,2015-06-18T13:44:09.000Z,34.355068333,-84.886428333,26.211,273.6,139.06,1.0
28,20150618-134439,Updating,UAL1096 ,AA7E2E,36000,34.6162,-85.35713,22.0,2015-06-18 13:44:39,2015-06-18T13:44:39.000Z,34.349388333,-84.88049,27.718,296.0,139.15,0.6
29,20150618-134513,Updating,784     ,A1D4C3,36025,34.92814,-85.57817,16.0,2015-06-18 13:45:13,2015-06-18T13:45:13.000Z,34.342508333,-84.873386667,31.643,292.8,138.82,-0.7000000000000001
30,20150618-134541,Updating,UAL1096 ,AA7E2E,36000,34.6162,-85.35713,15.0,2015-06-18 13:45:41,2015-06-18T13:45:41.000Z,34.33677,-84.866675,31.139,282.8,133.45,0.2
31,20150618-134620,Updating,784     ,A1D4C3,36025,34.92814,-85.57817,11.0,2015-06-18 13:46:20,2015-06-18T13:46:20.000Z,34.329166667,-84.85715,30.949,280.2,137.68,-0.5
32,20150618-134706,Updating,UAL1096 ,AA7E2E,36000,34.6162,-85.35713,8.0,2015-06-18 13:47:06,2015-06-18T13:47:06.000Z,34.319278333,-84.847053333,31.618,277.1,139.69,-0.7000000000000001
33,20150618-135016,Updating,XXXXX,AA7052,12950,33.994859999999996,-84.90337,11.0,2015-06-18 13:50:16,2015-06-18T13:50:16.000Z,34.277761667,-84.815655,27.435,250.5,143.69,0.5
34,20150618-135136,Updating,XXXXX,71BE11,17650,34.288740000000004,-85.23036,20.0,2015-06-18 13:51:36,2015-06-18T13:51:36.000Z,34.26147,-84.801131667,29.426,236.5,143.5,-0.2
35,20150618-135136,Updating,CUB182  ,503DA2,35975,34.014179999999996,-84.34633000000001,20.0,2015-06-18 13:51:36,2015-06-18T13:51:36.000Z,34.26147,-84.801131667,29.426,236.5,143.5,-0.2
36,20150618-135136,Updating,2770    ,AA7052,12500,33.96304,-84.86255,20.0,2015-06-18 13:51:36,2015-06-18T13:51:36.000Z,34.26147,-84.801131667,29.426,236.5,143.5,-0.2
37,20150618-135246,Updating,XXXXX,71BE11,17650,34.288740000000004,-85.23036,21.0,2015-06-18 13:52:46,2015-06-18T13:52:46.000Z,34.250096667,-84.785165,28.109,233.6,126.49,-0.3
38,20150618-135246,Updating,CUB182  ,503DA2,36000,34.09211,-84.32814,21.0,2015-06-18 13:52:46,2015-06-18T13:52:46.000Z,34.250096667,-84.785165,28.109,233.6,126.49,-0.3
39,20150618-135246,Updating,2770    ,AA7052,12500,33.96304,-84.86255,21.0,2015-06-18 13:52:46,2015-06-18T13:52:46.000Z,34.250096667,-84.785165,28.109,233.6,126.49,-0.3
40,20150618-135433,Updating,CUB182  ,503DA2,36000,34.24555,-84.29209,14.0,2015-06-18 13:54:33,2015-06-18T13:54:33.000Z,34.235508333,-84.758778333,29.894,255.9,134.92,0.6
41,20150618-135433,Updating,2770    ,AA7052,12500,33.96304,-84.86255,14.0,2015-06-18 13:54:33,2015-06-18T13:54:33.000Z,34.235508333,-84.758778333,29.894,255.9,134.92,0.6
42,20150618-135549,Updating,XXXXX,71BE11,13800,34.06772,-84.99716,19.0,2015-06-18 13:55:49,2015-06-18T13:55:49.000Z,34.217736667,-84.75301,27.343,287.6,196.92,0.4
43,20150618-135549,Updating,CUB182  ,503DA2,36000,34.33586,-84.27096999999999,17.0,2015-06-18 13:55:49,2015-06-18T13:55:49.000Z,34.217736667,-84.75301,27.343,287.6,196.92,0.4
44,20150618-135623,Updating,4326    ,A53436,33000,34.73421,-84.81903,18.0,2015-06-18 13:56:23,2015-06-18T13:56:23.000Z,34.211465,-84.759635,27.939,280.0,222.38,-0.5
45,20150618-135659,Updating,KAL035  ,71BE11,11825,34.06772,-84.99716,22.0,2015-06-18 13:56:59,2015-06-18T13:56:59.000Z,34.203028333,-84.761883333,27.363,291.5,180.6,0.8
46,20150618-135659,Updating,CUB182  ,503DA2,36000,34.33586,-84.27096999999999,22.0,2015-06-18 13:56:59,2015-06-18T13:56:59.000Z,34.203028333,-84.761883333,27.363,291.5,180.6,0.8
47,20150618-135741,Updating,4326    ,A53436,33000,34.73421,-84.81903,20.0,2015-06-18 13:57:41,2015-06-18T13:57:41.000Z,34.193108333,-84.765995,29.267,294.1,207.95,-0.6
48,20150618-135812,Updating,KAL035  ,71BE11,11800,33.822829999999996,-84.75874,17.0,2015-06-18 13:58:12,2015-06-18T13:58:12.000Z,34.185338333,-84.766001667,29.087,286.5,151.41,-0.6
49,20150618-135851,Updating,4326    ,A53436,33000,34.294990000000006,-84.66534,15.0,2015-06-18 13:58:51,2015-06-18T13:58:51.000Z,34.176583333,-84.759876667,28.716,257.8,164.59,-0.2
50,20150618-135913,Updating,KAL035  ,71BE11,11800,33.822829999999996,-84.75874,16.0,2015-06-18 13:59:13,2015-06-18T13:59:13.000Z,34.17091,-84.758851667,29.328,250.1,172.19,-0.6
51,20150618-135913,Updating,DAL1066 ,A32AD1,15400,34.00346,-84.61961,16.0,2015-06-18 13:59:13,2015-06-18T13:59:13.000Z,34.17091,-84.758851667,29.328,250.1,172.19,-0.6
52,20150618-135957,Updating,XXXXX,A842A9,35975,34.20063,-84.41305,16.0,2015-06-18 13:59:57,2015-06-18T13:59:57.000Z,34.160226667,-84.754398333,28.84,217.2,144.25,0.1
53,20150618-135957,Updating,4326    ,A53436,33000,34.15943,-84.61806999999999,16.0,2015-06-18 13:59:57,2015-06-18T13:59:57.000Z,34.160226667,-84.754398333,28.84,217.2,144.25,0.1
54,20150618-140016,Updating,DAL1066 ,A32AD1,18625,34.12535,-84.66471,15.0,2015-06-18 14:00:16,2015-06-18T14:00:16.000Z,34.156215,-84.750918333,29.061,225.2,144.37,0.7000000000000001
55,20150618-140102,Updating,XXXXX,A842A9,35975,34.20063,-84.41305,14.0,2015-06-18 14:01:02,2015-06-18T14:01:02.000Z,34.146433333,-84.742471667,29.061,245.1,144.43,-0.1
56,20150618-140102,Updating,4326    ,A53436,33000,34.04104,-84.57722,14.0,2015-06-18 14:01:02,2015-06-18T14:01:02.000Z,34.146433333,-84.742471667,29.061,245.1,144.43,-0.1
57,20150618-140123,Updating,DAL1066 ,A32AD1,21325,34.22511,-84.7023,16.0,2015-06-18 14:01:23,2015-06-18T14:01:23.000Z,34.14194,-84.738731667,28.67,246.5,151.83,0.7000000000000001
58,20150618-140140,Updating,UAL1048 ,A94B4D,36000,33.917359999999995,-84.27719,15.0,2015-06-18 14:01:40,2015-06-18T14:01:40.000Z,34.137698333,-84.737328333,28.593,256.9,176.16,0.9
59,20150618-140237,Updating,XXXXX,A842A9,36000,34.20063,-84.41305,16.0,2015-06-18 14:02:37,2015-06-18T14:02:37.000Z,34.123556667,-84.740861667,29.123,245.8,182.56,-0.7000000000000001
60,20150618-140237,Updating,DAL1066 ,A32AD1,23175,34.26833,-84.72443,16.0,2015-06-18 14:02:37,2015-06-18T14:02:37.000Z,34.123556667,-84.740861667,29.123,245.8,182.56,-0.7000000000000001
61,20150618-140237,Updating,4326    ,A53436,33000,34.00562,-84.56491,15.0,2015-06-18 14:02:37,2015-06-18T14:02:37.000Z,34.123556667,-84.740861667,29.123,245.8,182.56,-0.7000000000000001
62,20150618-140247,Updating,UAL1048 ,A94B4D,36000,33.917359999999995,-84.27719,13.0,2015-06-18 14:02:47,2015-06-18T14:02:47.000Z,34.12095,-84.74062,29.01,239.4,168.28,-0.5
63,20150618-140343,Updating,XXXXX,A842A9,36000,34.61773,-84.38747,16.0,2015-06-18 14:03:43,2015-06-18T14:03:43.000Z,34.109953333,-84.730165,28.089,255.0,145.1,-0.8
64,20150618-140343,Updating,DAL1066 ,A32AD1,26000,34.479009999999995,-84.88192,16.0,2015-06-18 14:03:43,2015-06-18T14:03:43.000Z,34.109953333,-84.730165,28.089,255.0,145.1,-0.8
65,20150618-140343,Updating,4326    ,A53436,33000,33.80433,-84.49556,16.0,2015-06-18 14:03:43,2015-06-18T14:03:43.000Z,34.109953333,-84.730165,28.089,255.0,145.1,-0.8
66,20150618-140356,Updating,UAL1048 ,A94B4D,36000,33.78007,-84.44733000000001,17.0,2015-06-18 14:03:56,2015-06-18T14:03:56.000Z,34.10703,-84.728238333,28.999,244.0,157.4,-0.8
67,20150618-140430,Updating,XXXXX,A71163,37000,34.42538,-84.86608000000001,17.0,2015-06-18 14:04:30,2015-06-18T14:04:30.000Z,34.098433333,-84.726286667,28.526,247.3,172.66,0.9
68,20150618-140454,Updating,XXXXX,A842A9,36000,34.61773,-84.38747,17.0,2015-06-18 14:04:54,2015-06-18T14:04:54.000Z,34.0927,-84.72534,26.293,261.4,164.91,0.2
69,20150618-140454,Updating,DAL1066 ,A32AD1,25975,34.51187,-84.90675,17.0,2015-06-18 14:04:54,2015-06-18T14:04:54.000Z,34.0927,-84.72534,26.293,261.4,164.91,0.2
70,20150618-140454,Updating,4326    ,A53436,33000,33.64973,-84.44211999999999,17.0,2015-06-18 14:04:54,2015-06-18T14:04:54.000Z,34.0927,-84.72534,26.293,261.4,164.91,0.2
71,20150618-140531,Updating,XXXXX,A71163,36975,34.42538,-84.86608000000001,17.0,2015-06-18 14:05:31,2015-06-18T14:05:31.000Z,34.087963333,-84.717518333,26.905,265.0,90.02,0.2
72,20150618-140531,Updating,UAL1048 ,A94B4D,35975,33.617329999999995,-84.65893,17.0,2015-06-18 14:05:31,2015-06-18T14:05:31.000Z,34.087963333,-84.717518333,26.905,265.0,90.02,0.2
73,20150618-140600,Updating,XXXXX,A842A9,35975,35.032140000000005,-84.47594000000001,27.0,2015-06-18 14:06:00,2015-06-18T14:06:00.000Z,34.088166667,-84.708506667,28.881,267.5,89.17,-0.1
74,20150618-140600,Updating,DAL1066 ,A32AD1,26000,34.51187,-84.90675,27.0,2015-06-18 14:06:00,2015-06-18T14:06:00.000Z,34.088166667,-84.708506667,28.881,267.5,89.17,-0.1
75,20150618-140600,Updating,4326    ,A53436,33000,33.565290000000005,-84.40935999999999,27.0,2015-06-18 14:06:00,2015-06-18T14:06:00.000Z,34.088166667,-84.708506667,28.881,267.5,89.17,-0.1
76,20150618-140633,Updating,UAL1528 ,A41E90,35000,33.5593,-84.78368,28.0,2015-06-18 14:06:33,2015-06-18T14:06:33.000Z,34.088238333,-84.698133333,29.133,260.4,95.99,0.0
77,20150618-140633,Updating,NKS456  ,A71163,37000,34.173390000000005,-84.72886,28.0,2015-06-18 14:06:33,2015-06-18T14:06:33.000Z,34.088238333,-84.698133333,29.133,260.4,95.99,0.0
78,20150618-140633,Updating,UAL1048 ,A94B4D,36000,33.617329999999995,-84.65893,28.0,2015-06-18 14:06:33,2015-06-18T14:06:33.000Z,34.088238333,-84.698133333,29.133,260.4,95.99,0.0
79,20150618-140643,Updating,XXXXX,AA6C7C,11200,33.68797,-84.78878,28.0,2015-06-18 14:06:43,2015-06-18T14:06:43.000Z,34.087753333,-84.695055,28.598,264.0,104.84,0.7000000000000001
80,20150618-140643,Updating,XXXXX,AB2760,8150,33.793079999999996,-84.60526,28.0,2015-06-18 14:06:43,2015-06-18T14:06:43.000Z,34.087753333,-84.695055,28.598,264.0,104.84,0.7000000000000001
81,20150618-140708,Updating,XXXXX,A842A9,35975,35.032140000000005,-84.47594000000001,28.0,2015-06-18 14:07:08,2015-06-18T14:07:08.000Z,34.085103333,-84.687918333,28.341,265.8,116.89,0.2
82,20150618-140708,Updating,DAL1066 ,A32AD1,26000,34.51187,-84.90675,28.0,2015-06-18 14:07:08,2015-06-18T14:07:08.000Z,34.085103333,-84.687918333,28.341,265.8,116.89,0.2
83,20150618-140708,Updating,4326    ,A53436,33000,33.565290000000005,-84.40935999999999,27.0,2015-06-18 14:07:08,2015-06-18T14:07:08.000Z,34.085103333,-84.687918333,28.341,265.8,116.89,0.2
84,20150618-140734,Updating,UAL1528 ,A41E90,35000,33.5593,-84.78368,26.0,2015-06-18 14:07:34,2015-06-18T14:07:34.000Z,34.08218,-84.680973333,26.947,264.4,117.03,0.7000000000000001
85,20150618-140734,Updating,NKS456  ,A71163,37000,34.046490000000006,-84.66006999999999,26.0,2015-06-18 14:07:34,2015-06-18T14:07:34.000Z,34.08218,-84.680973333,26.947,264.4,117.03,0.7000000000000001
86,20150618-140734,Updating,UAL1048 ,A94B4D,36000,33.617329999999995,-84.65893,25.0,2015-06-18 14:07:34,2015-06-18T14:07:34.000Z,34.08218,-84.680973333,26.947,264.4,117.03,0.7000000000000001
87,20150618-140744,Updating,XXXXX,AA6C7C,11200,33.68797,-84.78878,25.0,2015-06-18 14:07:44,2015-06-18T14:07:44.000Z,34.081155,-84.678328333,26.468,272.5,111.12,1.1
88,20150618-140744,Updating,DAL1929 ,AB2760,10875,33.95238,-84.64276,25.0,2015-06-18 14:07:44,2015-06-18T14:07:44.000Z,34.081155,-84.678328333,26.468,272.5,111.12,1.1
89,20150618-140812,Updating,XXXXX,A842A9,35975,35.032140000000005,-84.47594000000001,27.0,2015-06-18 14:08:12,2015-06-18T14:08:12.000Z,34.079986667,-84.670606667,26.278,284.9,93.61,0.3
90,20150618-140812,Updating,DAL1066 ,A32AD1,26000,34.51187,-84.90675,27.0,2015-06-18 14:08:12,2015-06-18T14:08:12.000Z,34.079986667,-84.670606667,26.278,284.9,93.61,0.3
91,20150618-140812,Updating,4326    ,A53436,33000,33.565290000000005,-84.40935999999999,27.0,2015-06-18 14:08:12,2015-06-18T14:08:12.000Z,34.079986667,-84.670606667,26.278,284.9,93.61,0.3
92,20150618-140839,Updating,UAL1528 ,A41E90,34975,33.684309999999996,-84.55015999999999,26.0,2015-06-18 14:08:39,2015-06-18T14:08:39.000Z,34.079613333,-84.662746667,27.183,284.8,93.52,-0.2
93,20150618-140839,Updating,NKS456  ,A71163,36975,33.926790000000004,-84.59546,26.0,2015-06-18 14:08:39,2015-06-18T14:08:39.000Z,34.079613333,-84.662746667,27.183,284.8,93.52,-0.2
94,20150618-140839,Updating,UAL1048 ,A94B4D,36000,33.617329999999995,-84.65893,26.0,2015-06-18 14:08:39,2015-06-18T14:08:39.000Z,34.079613333,-84.662746667,27.183,284.8,93.52,-0.2
95,20150618-140847,Updating,XXXXX,AA6C7C,11200,33.68797,-84.78878,25.0,2015-06-18 14:08:47,2015-06-18T14:08:47.000Z,34.079493333,-84.660336667,28.197,283.8,93.47,0.0
96,20150618-140847,Updating,DAL1929 ,AB2760,12325,34.05655,-84.66648,25.0,2015-06-18 14:08:47,2015-06-18T14:08:47.000Z,34.079493333,-84.660336667,28.197,283.8,93.47,0.0
97,20150618-140949,Updating,UAL1528 ,A41E90,35000,33.684309999999996,-84.55015999999999,20.0,2015-06-18 14:09:49,2015-06-18T14:09:49.000Z,34.079473333,-84.642223333,26.345,286.8,74.97,-0.2
98,20150618-140949,Updating,NKS456  ,A71163,37000,33.81596,-84.53585,20.0,2015-06-18 14:09:49,2015-06-18T14:09:49.000Z,34.079473333,-84.642223333,26.345,286.8,74.97,-0.2
99,20150618-140949,Updating,DAL1929 ,AB2760,14100,34.15311,-84.68906,20.0,2015-06-18 14:09:49,2015-06-18T14:09:49.000Z,34.079473333,-84.642223333,26.345,286.8,74.97,-0.2
100,20150618-141052,Updating,UAL1528 ,A41E90,35000,33.684309999999996,-84.55015999999999,20.0,2015-06-18 14:10:52,2015-06-18T14:10:52.000Z,34.077963333,-84.625216667,25.645,287.2,131.99,0.2
101,20150618-141052,Updating,NKS456  ,A71163,37000,33.81596,-84.53585,20.0,2015-06-18 14:10:52,2015-06-18T14:10:52.000Z,34.077963333,-84.625216667,25.645,287.2,131.99,0.2
102,20150618-141052,Updating,DAL1929 ,AB2760,15650,34.243590000000005,-84.69561,20.0,2015-06-18 14:10:52,2015-06-18T14:10:52.000Z,34.077963333,-84.625216667,25.645,287.2,131.99,0.2
103,20150618-141200,Updating,UAL1528 ,A41E90,35000,33.87141,-84.19716,20.0,2015-06-18 14:12:00,2015-06-18T14:12:00.000Z,34.066478333,-84.610231667,28.922,334.8,138.87,0.9
104,20150618-141200,Updating,NKS456  ,A71163,37000,33.81596,-84.53585,20.0,2015-06-18 14:12:00,2015-06-18T14:12:00.000Z,34.066478333,-84.610231667,28.922,334.8,138.87,0.9
105,20150618-141200,Updating,DAL1929 ,AB2760,16800,34.243590000000005,-84.69561,20.0,2015-06-18 14:12:00,2015-06-18T14:12:00.000Z,34.066478333,-84.610231667,28.922,334.8,138.87,0.9
106,20150618-141306,Updating,UAL1528 ,A41E90,35000,33.87141,-84.19716,17.0,2015-06-18 14:13:06,2015-06-18T14:13:06.000Z,34.055165,-84.596615,27.147,347.0,120.99,0.5
107,20150618-141306,Updating,DAL1929 ,AB2760,18525,34.421,-84.68491,17.0,2015-06-18 14:13:06,2015-06-18T14:13:06.000Z,34.055165,-84.596615,27.147,347.0,120.99,0.5
108,20150618-141412,Updating,UAL1528 ,A41E90,35000,33.87141,-84.19716,18.0,2015-06-18 14:14:12,2015-06-18T14:14:12.000Z,34.044058333,-84.581546667,29.092,331.1,144.96,-0.4
109,20150618-141412,Updating,DAL1929 ,AB2760,18525,34.421,-84.68491,18.0,2015-06-18 14:14:12,2015-06-18T14:14:12.000Z,34.044058333,-84.581546667,29.092,331.1,144.96,-0.4
110,20150618-141518,Updating,UAL1528 ,A41E90,35000,33.87141,-84.19716,20.0,2015-06-18 14:15:18,2015-06-18T14:15:18.000Z,34.031865,-84.576808333,12.547,309.9,166.81,-0.1
111,20150618-141518,Updating,DAL1929 ,AB2760,18525,34.421,-84.68491,20.0,2015-06-18 14:15:18,2015-06-18T14:15:18.000Z,34.031865,-84.576808333,12.547,309.9,166.81,-0.1
112,20150618-141559,Updating,XXXXX,A7CFE3,34975,33.66948,-84.61894000000001,24.0,2015-06-18 14:15:59,2015-06-18T14:15:59.000Z,34.02682,-84.57493,18.381,304.4,151.44,-0.5
113,20150618-141628,Updating,UAL1528 ,A41E90,35000,33.87141,-84.19716,26.0,2015-06-18 14:16:28,2015-06-18T14:16:28.000Z,34.022565,-84.571971667,20.089,290.3,156.99,-0.4
114,20150618-141654,Updating,XXXXX,AB56A9,4825,33.85991,-84.80229,25.0,2015-06-18 14:16:54,2015-06-18T14:16:54.000Z,34.017616667,-84.57055,21.55,296.8,168.43,0.4
115,20150618-141706,Updating,NKS822  ,A7CFE3,35000,33.67156,-84.53493,25.0,2015-06-18 14:17:06,2015-06-18T14:17:06.000Z,34.015361667,-84.570013333,20.485,301.2,168.51,0.4
116,20150618-141807,Updating,XXXXX,AB56A9,4800,33.85991,-84.80229,24.0,2015-06-18 14:18:07,2015-06-18T14:18:07.000Z,34.005016667,-84.565163333,19.883,324.9,152.27,0.4
117,20150618-141807,Updating,NKS822  ,A7CFE3,35000,33.673559999999995,-84.45522,24.0,2015-06-18 14:18:07,2015-06-18T14:18:07.000Z,34.005016667,-84.565163333,19.883,324.9,152.27,0.4
118,20150618-141910,Updating,XXXXX,AB56A9,4800,33.91891,-84.6551,26.0,2015-06-18 14:19:10,2015-06-18T14:19:10.000Z,33.99407,-84.556721667,24.981,324.3,127.27,0.6
119,20150618-141910,Updating,NKS822  ,A7CFE3,34950,33.67882,-84.21816,25.0,2015-06-18 14:19:10,2015-06-18T14:19:10.000Z,33.99407,-84.556721667,24.981,324.3,127.27,0.6
120,20150618-142015,Updating,N83GT   ,AB56A9,4800,33.947340000000004,-84.58312,31.0,2015-06-18 14:20:15,2015-06-18T14:20:15.000Z,33.986135,-84.543973333,16.534,341.6,140.39,0.3
121,20150618-142015,Updating,NKS822  ,A7CFE3,34975,33.67882,-84.21816,31.0,2015-06-18 14:20:15,2015-06-18T14:20:15.000Z,33.986135,-84.543973333,16.534,341.6,140.39,0.3
122,20150618-142024,Updating,DAL1893 ,AB63D7,8700,33.947990000000004,-84.05972,32.0,2015-06-18 14:20:24,2015-06-18T14:20:24.000Z,33.985078333,-84.54293,16.879,339.7,140.47,-0.1
123,20150618-142024,Updating,N504CS  ,A6490F,4975,33.985659999999996,-84.39574,32.0,2015-06-18 14:20:24,2015-06-18T14:20:24.000Z,33.985078333,-84.54293,16.879,339.7,140.47,-0.1
124,20150618-142042,Updating,1311    ,A19647,35000,34.197559999999996,-84.92992,34.0,2015-06-18 14:20:42,2015-06-18T14:20:42.000Z,33.983251667,-84.541151667,12.81,337.2,140.42,0.0
125,20150618-142117,Updating,N83GT   ,AB56A9,4800,33.970459999999996,-84.52421,30.0,2015-06-18 14:21:17,2015-06-18T14:21:17.000Z,33.980968333,-84.538863333,5.474,340.0,139.62,-0.2
126,20150618-142126,Updating,DAL1893 ,AB63D7,7450,33.83161,-84.11957,30.0,2015-06-18 14:21:26,2015-06-18T14:21:26.000Z,33.980606667,-84.538486667,7.573,340.0,139.9,0.3
127,20150618-142126,Updating,N504CS  ,A6490F,5900,34.0361,-84.39759000000001,30.0,2015-06-18 14:21:26,2015-06-18T14:21:26.000Z,33.980606667,-84.538486667,7.573,340.0,139.9,0.3
128,20150618-142143,Updating,1311    ,A19647,35050,34.07895,-84.826,32.0,2015-06-18 14:21:43,2015-06-18T14:21:43.000Z,33.979355,-84.537223333,11.22,340.8,139.87,-0.1
129,20150618-142219,Updating,N83GT   ,AB56A9,4800,33.99221,-84.46861,39.0,2015-06-18 14:22:19,2015-06-18T14:22:19.000Z,33.97658,-84.53448,10.793,331.4,141.26,-0.3
130,20150618-142219,Updating,NKS822  ,A7CFE3,35000,33.68762,-83.7735,39.0,2015-06-18 14:22:19,2015-06-18T14:22:19.000Z,33.97658,-84.53448,10.793,331.4,141.26,-0.3
131,20150618-142227,Updating,DAL1893 ,AB63D7,5925,33.78822,-84.13994,39.0,2015-06-18 14:22:27,2015-06-18T14:22:27.000Z,33.97597,-84.533891667,10.371,330.4,141.02,0.0
132,20150618-142227,Updating,N504CS  ,A6490F,6525,34.075070000000004,-84.39159000000001,39.0,2015-06-18 14:22:27,2015-06-18T14:22:27.000Z,33.97597,-84.533891667,10.371,330.4,141.02,0.0
133,20150618-142244,Updating,1311    ,A19647,35000,33.93761,-84.70246999999999,37.0,2015-06-18 14:22:44,2015-06-18T14:22:44.000Z,33.974835,-84.532783333,8.895,327.9,141.11,-0.2
